ID,External ID,Db Created Time,Created From,City Code,Facility ID,Category,Skill,Livo Unit,Professional Field,Status,Livo Review Status,Perks,Current Pending Claim,Current Accepted Claim,Details,Job Description,Meta Description,Salary Min,Salary Max,Salary Period,Payment Note,Contract Type,Start Date Type,Start Date,Contract Duration Type,End Date,Schedule Types,Schedule Details,Other Requirements,Is Internal,Publication Time,Cancellation Reason,Closed Reason,Closed By,Closed At,Display Prioritised,Agent Description
77,HJM250291YNY,2025-02-12T09:29:04.657777,,BCN,42,ENF,NURSING_HOME,CONVALESCENCE,GERIATRICS,PUBLISHED,VERIFIED,"UNIFORM, LOCKER",7,0,"Funcions:
- Realitzar cures d'infermeria
- Realitzar la valoració d'infermeria a l'usuari al seu ingrés, avaluant totes les necessitats bàsiques
- Preparar i administrar medicaments segons prescripcions facultatives
- Controlar els riscos de salut i assegurar mesures per a la seva disminució
- Comunicar a planta; realitzar seguiments; gestionar personal, etc","¿Quieres trabajar con nosotros en el Hospital San Juan de Dios de Martorell? Buscamos a una enfermera para formar parte de nuestro equipo de profesionales de la salud. El centro se encuentra en Martorell, una ciudad acogedora cerca de Barcelona.

¿Qué buscamos?
Buscamos a una enfermera con vocación de servicio y ganas de crecer profesionalmente. Tus principales funciones serán:

- Realizar cuidados de enfermería
- Valorar las necesidades básicas del usuario al ingreso
- Preparar y administrar medicamentos según prescripciones médicas
- Controlar riesgos de salud y tomar medidas para reducirlos
- Comunicarte con el equipo, realizar seguimientos y gestionar personal

Se ofrece un contrato indefinido con un salario entre 30.000€ y 32.000€ anuales.

¿Qué ofrecemos?
Desde el Hospital San Juan de Dios de Martorell, te ofrecemos:

- Uniforme laboral
- Taquilla individual

Aplica en Livo si quieres formar parte de nuestro gran equipo de profesionales de enfermería. ¡Te esperamos!","Oferta de empleo para enfermera en Hospital San Juan de Dios: Contrato indefinido, salario 30-32K€. ¡Únete a nuestro equipo en Martorell, Barcelona!",30000.0,32000.0,YEAR,,PERMANENT,ASAP,,,,MORNING,"Jornada en turno de mañana, de lunes a viernes, en horario de 7:00 a 14:30 h. Fines de semana libres.",,False,,,,,,False,
78,CSF250287AUL,2025-02-17T17:51:23.600918,,BCN,6,ENF,OPERATING_ROOM,OPERATING_ROOM_INSTRUMENTALIST,,PUBLISHED,VERIFIED,"UNIFORM,LOCKER",10,0,"- Ofrecemos posibilidad de formase en tecnología punta (robot Davinci, robot Rosa…)
- Se valora máster quirúrgico
- Se realizan tareas de enfermera de campo (circulante) en cirugías de todas las especialidades.","¿Estás buscando una oportunidad laboral emocionante en una de las clínicas más prestigiosas de Barcelona? La Clínica Sagrada Familia te espera con los brazos abiertos. Situada en el corazón de la vibrante ciudad condal, esta institución de renombre ofrece un ambiente de trabajo estimulante y un equipo comprometido con la excelencia en el cuidado de los pacientes.

¿Qué buscamos?
Buscamos incorporar a una enfermera quirúrgica altamente cualificada y apasionada por su profesión. Si cuentas con un máster quirúrgico, será un valor añadido. Tu principal responsabilidad será desempeñar las tareas de enfermera de campo (circulante) en cirugías de todas las especialidades, brindando un apoyo excepcional al equipo médico.

¿Qué ofrecemos?
En la Clínica Sagrada Familia, valoramos el crecimiento profesional de nuestro personal. Por eso, ofrecemos la posibilidad de formarte en tecnología de vanguardia, como los robots Davinci y Rosa. Además, disfrutarás de un contrato indefinido con un salario competitivo que oscila entre 33.400 y 43.400 euros anuales. Como beneficios adicionales, tendrás acceso a uniforme y taquilla.

Si estás dispuesta a sumergirte en un entorno dinámico y desafiante, donde podrás poner en práctica tus habilidades y seguir desarrollándote profesionalmente, no dudes en aplicar en Livo. ¡Te esperamos con entusiasmo!","Únete a Clínica Sagrada Familia como enfermera quirúrgica. Contrato indefinido, salario 33-43K y formación en robots Davinci y Rosa. ¡Aplica ya!",33400.0,,YEAR,"Se pagan las guardias por estar localizables y también si hay presencia, fuera del sueldo indicado.",PERMANENT,ASAP,,,,"EVENING,COVERS",,,False,,,,,,False,
79,HNR250246EII,2025-02-18T17:27:04.598153,,MAD,116,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,VERIFIED,"UNIFORM, LOCKER",42,0,Jornada anual de 1610 horas,,,31000.0,33000.0,YEAR,,PERMANENT,ASAP,,,,"EVENING,NIGHT",,,False,,,MANUALLY,LIVO,2025-07-01T16:28:47.479713,True,
80,HNR250229EDY,2025-02-18T17:28:04.725711,,MAD,116,ENF,EMERGENCY,EMERGENCY,,CLOSED,VERIFIED,"UNIFORM, LOCKER",42,0,Jornada anual de 1610 horas,"¿Buscas un nuevo reto profesional en una de las instituciones sanitarias más prestigiosas de Madrid? En el Hospital Nuestra Señora del Rosario, situado en el corazón de la capital, tenemos una vacante de enfermería para el área de urgencias. Si tienes vocación de servicio y quieres formar parte de un equipo multidisciplinar altamente cualificado, esta podría ser tu oportunidad.

¿Qué buscamos?
Buscamos una enfermera titulada, con experiencia previa en servicios de urgencias hospitalarias. Es imprescindible tener capacidad de trabajo bajo presión, así como habilidades de organización y comunicación efectiva. Valoraremos muy positivamente la proactividad y el compromiso con la excelencia asistencial.

¿Qué ofrecemos?
- Contrato indefinido a jornada completa (1610 horas anuales).
- Salario anual entre 31.000 y 33.000 euros.
- Uniforme y taquilla proporcionados por el hospital.
- Posibilidad de formación continuada y desarrollo profesional.
- Ambiente de trabajo estimulante y en constante crecimiento.

Si crees que cumples con el perfil buscado, no dudes en aplica en Livo. Estaremos encantados de recibir tu candidatura.","Vacante de enfermería en urgencias del Hospital Nuestra Señora del Rosario en Madrid. Contrato indefinido, salario 31-33K€. ¡Aplica ahora!",31000.0,33000.0,YEAR,,PERMANENT,ASAP,,,,"EVENING,NIGHT",,,False,,,MANUALLY,LIVO,2025-07-01T14:45:07.761307,False,
81,TLHB240845NFP,2025-03-12T14:18:21.17848,,BCN,1,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,DRAFT,PENDING,,0,0,"El Primer Dia Presentarse En La Planta 7
 En Direccion De Enfermeria 
10 Minutos Antes Del Inicio De Cada Turno Es Obligatorio Traer Calzado Blanco ",,,3000.0,,TOTAL,Updated Payment Note,TEMPORAL,SPECIFIC_DATE,2024-08-08,,,"EVENING,NIGHT",,Que Sea De Madrid Y Hable Frances,True,,,,,,False,
82,LIVI250385KUE,2025-03-13T11:29:38.54657,,BCN,108,ENF,ENDOSCOPY,ENDOSCOPY,,DRAFT,PENDING,PARKING,0,0,tbd,,,500.0,600.0,YEAR,tbd,PERMANENT,ASAP,,,,EVENING,,tbd,True,,,,,,False,
83,HCLI250373SBQ,2025-03-17T11:49:16.088914,,BCN,145,ENF,HOSPITALIZATION,MEDICAL_SURGICAL_HOSPITALIZATION,,CLOSED,PENDING,"UNIFORM, LOCKER",0,0,"Vols treballar a l'àrea d'Hospitalització , amb un equip cohesionat que t'ajudarà sempre i on no pararàs d'aprendre i formar-te per continuar creixent com a professional?

Què et farà triomfar en aquesta posició? 
· Tenir el grau d'infermeria.
· Mostrar motivació i disposició per aprendre i desenvolupar-se professionalment.
· Seria ideal que tinguessis disponibilitat en torn de nit.",,,34000.0,40000.0,YEAR,Contracte temporal amb possibilitat de continuïtat. Retribució fixa + objectius + plusos.,TEMPORAL,ASAP,,LESS_THAN_ONE_YEAR,,NIGHT,,,False,,,MANUALLY,FACILITY,2025-07-14T10:13:29.258175,False,
84,HCLI250317HZS,2025-03-17T12:00:35.856028,,BCN,145,ENF,ANESTHESIC_REANIMATION,OPERATING_ROOM_REA,VERSATILE,CLOSED,PENDING,"UNIFORM, LOCKER",0,0,"- Aprendizaje estimulante
- Desarrollo personal y profesional
- Compañerismo y trabajo en equipo
- Hospital pionero",,,32000.0,37000.0,YEAR,Retribució fixa + objectius + plusos,TEMPORAL,SPECIFIC_DATE,2025-03-31,LESS_THAN_SIX_MONTH,,"MORNING,EVENING",,Disposar d'un Màster en Infermeria d'Anestèsia i Reanimació,False,,,MANUALLY,FACILITY,2025-07-14T10:13:21.699551,False,
85,HDB250346EPN,2025-03-19T09:46:10.005369,,BCN,7,ENF,OPERATING_ROOM,OPERATING_ROOM_INSTRUMENTALIST,,PUBLISHED,VERIFIED,"LOCKER, UNIFORM, PARKING",2,0,"-  Horario: de Lunes a Viernes de 14:55 a 22:00, un sábado cada 4 semanas de 14:50 a 21:30, y un domingo cada 4 semanas de 14:50 a 21:30.
-   Dedicación de 40h semanales, con posibilidad de cambio de plaza por convocatoria interna de las vacantes.
-	Al año, incorporación a la cooperativa como socio de trabajo e inicio de la carrera profesional de enfermería
-	Desarrollo personal y profesional con formación inicial y continua.
-	Beneficio social: póliza de salud subvencionada de Assistència Sanitaria
-	Subvención de la matrícula de último curso (específico para enfermeros/as acabados/as de graduar).
-	Buena ubicación y accesibilidad (con subvención plaza de parquing).
-	Buen ambiente laboral y compañerismo.
-	Organización comprometida con la igualdad y diversidad.
-	Compromiso de la organización con la calidad asistencial, con un sistema de gestión eficiente.
","En el corazón de la vibrante ciudad de Barcelona se encuentra el prestigioso Hospital de Barcelona, un centro médico reconocido por su excelencia en la atención sanitaria. Si eres un/a profesional de enfermería apasionado/a y comprometido/a con brindar un cuidado excepcional, esta oportunidad es para ti.

Qué buscamos:
Buscamos incorporar a un/a enfermero/a quirúrgico/a con experiencia previa en instrumentación quirúrgica o formación específica (máster o postgrado). Tu experiencia y conocimientos serán fundamentales para garantizar el éxito de nuestros procedimientos quirúrgicos.

Qué ofrecemos:
Te ofrecemos un contrato indefinido como enfermero/a quirúrgico/a, con una dedicación semanal de 40 horas. El horario es de lunes a viernes de 14:55 a 22:00, un sábado cada 4 semanas de 14:50 a 21:30, y un domingo cada 4 semanas de 14:50 a 21:30. Además, disfrutarás de una remuneración competitiva, con un salario anual entre 34.403€ y 34.403€.

Nuestro compromiso contigo va más allá de lo profesional. Al unirte a nuestro equipo, formarás parte de una cooperativa y iniciarás una carrera profesional de enfermería con oportunidades de desarrollo personal y formación continua. Además, contarás con una póliza de salud subvencionada de Assistència Sanitaria y la subvención de la matrícula de tu último curso si acabas de graduarte.

Valoramos tu comodidad y bienestar, por lo que ofrecemos una buena ubicación y accesibilidad, con subvención de plaza de parking. Trabajarás en un ambiente laboral positivo y solidario, en una organización comprometida con la igualdad, la diversidad y la calidad asistencial, con un sistema de gestión eficiente.

Aplica en Livo si deseas formar parte de nuestro equipo de enfermería quirúrgica en el Hospital de Barcelona.","Únete como enfermero/a quirúrgico/a al Hospital de Barcelona. Contrato indefinido, horario de tardes y desarrollo profesional en un centro de excelencia.",34403.0,34403.0,YEAR,"+ variables (plus sábado, plus domingo, plus festivo...)",PERMANENT,ASAP,,,,EVENING,,- Experiencia previa en Instrumentación Quirúrgica o Formación Específica (Máster-Postgrado),False,2025-03-20T16:59:07.695209,,,,,False,
86,HUF250334WVP,2025-03-21T10:28:13.52493,,MAD,32,ENF,OPERATING_ROOM,OPERATING_ROOM_INSTRUMENTALIST,,CLOSED,VERIFIED,,6,0,"Domingos y festivos libres.
Sábados alternos según necesidades del servicio.
Formación continua y desarrollo profesional. Interés quirófano oftalmología.
Buen ambiente de trabajo (Humanidad, cercanía y compromiso)",,,29500.0,,YEAR,,PERMANENT,ASAP,,,,EVENING,,Experiencia en oftalmología,False,2025-03-21T10:28:29.210334,,MANUALLY,FACILITY,2025-04-29T14:01:44.205988,False,
87,CLC250339FPY,2025-03-24T08:33:50.118374,,BCN,127,ENF,OPERATING_ROOM,OPERATING_ROOM_INSTRUMENTALIST,,DRAFT,PENDING,,0,0,"La vacante hará horario de 12 horas turno dia ( 7:45h a 19:45h) semana larga y semana corta ( Semana larga: lunes, miercoles, sabado y domingo) y la semana corta ( martes, jueves y viernes)","¿Buscas un nuevo reto profesional? La Clínica Corachan, situada en la ciudad de Barcelona, necesita incorporar una enfermera para su área quirúrgica. Únete a un equipo comprometido y forma parte de una clínica de referencia en la ciudad condal.

¿Qué buscamos?
Precisamos una enfermera con experiencia en el área quirúrgica y en hospitalización. Es imprescindible estar en posesión del título de Grado en Enfermería o Diplomatura en Enfermería. Valoraremos positivamente la experiencia previa en puestos similares.

¿Qué ofrecemos?
- Contrato indefinido a jornada completa.
- Horario de 12 horas en turno diurno (7:45h a 19:45h) con semanas largas (lunes, miércoles, sábado y domingo) y semanas cortas (martes, jueves y viernes).
- Salario entre 33.000 y 33.000 euros brutos anuales.
- Posibilidad de crecimiento profesional dentro de un entorno laboral estable.

Si crees que cumples con los requisitos y estás interesada en la oferta, aplica en Livo. ¡No dejes pasar esta oportunidad y forma parte de un gran equipo!","Enfermera para área quirúrgica en Clínica Corachan Barcelona. Contrato indefinido, 33.000€/año. Turnos de 12h. ¡Aplica ya y crece profesionalmente!",33.0,33.0,YEAR,Por 14 pagas,PERMANENT,ASAP,,,,MORNING,,,False,,,,,,False,
88,HDB250370IMZ,2025-03-24T15:03:25.914852,,BCN,7,ENF,OPERATING_ROOM,OPERATING_ROOM_INSTRUMENTALIST,,PUBLISHED,VERIFIED,UNIFORM,2,0,"Horario:
De Lunes a Viernes de 18:00 a 00:00 sin fines de semana ni festivos.

Formación necesaria:
Grado en enfermería / Se valorará experiencia en reanimación, urgencias o UCI.

Informacion adicional:
- Buena ubicación y accesibilidad 
- Buen ambiente laboral y compañerismo.
- Organización comprometida con la igualdad y diversidad.
- Compromiso de la organización con la calidad asistencial, con un sistema de gestión eficiente.
","En el Hospital de Barcelona, situado en la hermosa ciudad condal, necesitamos incorporar una enfermera especializada en quirófano. Contamos con unas instalaciones modernas y un equipo profesional altamente cualificado, comprometido con la excelencia asistencial.

Qué buscamos:
Buscamos una enfermera colegiada con grado en enfermería. Se valorará especialmente experiencia previa en reanimación, urgencias o unidades de cuidados intensivos. El horario es de lunes a viernes de 18:00 a 00:00 horas, sin fines de semana ni festivos.

Qué ofrecemos:
- Salario entre 28.205 y 28.205 euros anuales.
- Contrato de sustitución.
- Uniforme laboral.
- Buena ubicación y accesibilidad.
- Buen ambiente laboral y compañerismo.
- Organización comprometida con la igualdad, la diversidad y la calidad asistencial.
- Sistema de gestión eficiente.

Si estás interesada, no dudes en aplicar en Livo. Formamos parte de un gran equipo que trabaja por ofrecer la mejor atención sanitaria a nuestros pacientes.","Enfermera de quirófano en Barcelona: contrato L-V sin festivos, 28.205€/año. Valoramos experiencia en UCI o urgencias. ¡Únete a nuestro equipo!",28205.0,28205.0,YEAR,,LEAVE,ASAP,,,,EVENING,,,False,2025-03-24T15:03:46.38919,,,,,False,
89,B5DF4250378EZL,2025-03-25T06:13:50.679405,,BCN,149,ENF,NURSING_HOME,,,DRAFT,PENDING,,0,0,"Desde Residencia Alexia, nos encontramos en la búsqueda de un/a DUE con responsabilidad de RHS para incorporarse a nuestro equipo.

Somos un centro de 25 plazas de residencia asistida concertadas con la Generalitat de Catalunya, además de 8 plazas de Centro de Día también en concertación.

Detalles de la oferta

Ofrecemos un contrato indefinido con el período de prueba reglamentario según convenio, en jornada parcial de 25 horas semanales. No obstante, estamos abiertos a ampliar la jornada a 37,5 horas semanales si el perfil del candidato/a se ajusta a nuestras necesidades.

Requisitos del perfil

Buscamos un/a profesional con experiencia contrastable en el sector, que además de las funciones propias de enfermería pueda desempeñar las siguientes responsabilidades:

Gestión de la comunicación con usuarios con diferentes grados de dependencia y sus familiares.
Coordinación y liderazgo del equipo de trabajo (TASS o auxiliares).
Manejo de aplicaciones de gestión y conocimientos de informática básica.
Coordinación con el médico del centro y realización de pedidos a farmacia.
Colaboración con la dirección y gerencia del centro con una actitud proactiva y orientada a la mejora continua.
Contamos con una excelente colaboración con el CAP Vallirana (médico + enfermera), con visita semanal, además de nuestro propio médico en plantilla y conexión con ECAP.

Condiciones laborales

Horario preferente: mañanas, con flexibilidad para acordar en función de las necesidades.
Jornada: 25 h/sem o 37,5 h/sem de lunes a viernes.
Salario: Nos acogemos a las tarifas del convenio SISCAT 2024 (2.594,29 € mensuales x 14 pagas = 36.320,03 € anuales), aunque estamos abiertos a comentarlo en entrevista.
Si estás interesado/a en esta oportunidad, estaremos encantados de conocerte. Puedes enviarnos tu CV o ponerte en contacto con nosotros para agendar una entrevista.

Tipo de puesto: Jornada completa, Media jornada, Contrato indefinido

Sueldo: Hasta 36.320,00€ al año (dependiendo de jornada partial o total, y experiencia aportada)

Horas previstas: 25 o 37,5 horas a la semana",,,28000.0,36320.0,YEAR,,PERMANENT,ASAP,,,,"MORNING,FLEXIBLE,EVENING",,,False,,,,,,False,
